LKOH;D;30/05/22;00:00;4352.0000000;4380.0000000;4100.0000000;4220.0000000;414226
LKOH;D;31/05/22;00:00;4187.0000000;4199.0000000;4043.0000000;4061.5000000;303664
LKOH;D;01/06/22;00:00;4050.0000000;4125.0000000;4003.0000000;4074.0000000;372370
LKOH;D;02/06/22;00:00;4079.5000000;4085.5000000;3993.0000000;4035.0000000;314037
LKOH;D;03/06/22;00:00;4046.0000000;4070.0000000;3930.0000000;3980.5000000;339001
LKOH;D;06/06/22;00:00;3985.0000000;4028.0000000;3927.0000000;3940.0000000;290329
LKOH;D;07/06/22;00:00;3948.0000000;3970.0000000;3816.0000000;3959.5000000;457366
LKOH;D;08/06/22;00:00;3967.0000000;4050.0000000;3864.0000000;3945.5000000;436641
LKOH;D;09/06/22;00:00;3954.0000000;3956.5000000;3865.0000000;3876.0000000;288669
LKOH;D;10/06/22;00:00;3869.0000000;3903.0000000;3830.0000000;3898.0000000;360978
LKOH;D;14/06/22;00:00;3886.0000000;3927.5000000;3846.0000000;3891.5000000;299077
LKOH;D;15/06/22;00:00;3880.0000000;4125.0000000;3880.0000000;4115.0000000;724708
LKOH;D;16/06/22;00:00;4117.0000000;4300.0000000;4105.0000000;4261.5000000;1087732
LKOH;D;17/06/22;00:00;4289.5000000;4326.0000000;4137.0000000;4182.0000000;497276
LKOH;D;20/06/22;00:00;4202.0000000;4245.0000000;4128.0000000;4209.5000000;458946
LKOH;D;21/06/22;00:00;4232.0000000;4279.5000000;4031.5000000;4045.0000000;590179
LKOH;D;22/06/22;00:00;3990.0000000;4179.5000000;3932.5000000;4139.0000000;741600
LKOH;D;23/06/22;00:00;4141.0000000;4207.0000000;4076.5000000;4150.0000000;656872
LKOH;D;24/06/22;00:00;4145.0000000;4160.0000000;4044.5000000;4100.0000000;313528
LKOH;D;27/06/22;00:00;4100.5000000;4120.0000000;4056.0000000;4100.0000000;223245
LKOH;D;28/06/22;00:00;4109.0000000;4109.0000000;3983.0000000;3989.5000000;393275
LKOH;D;29/06/22;00:00;3982.0000000;4078.0000000;3920.5000000;4015.0000000;442165
LKOH;D;30/06/22;00:00;3999.5000000;4056.5000000;3865.0000000;3905.0000000;750705
LKOH;D;01/07/22;00:00;3915.0000000;4002.5000000;3876.0000000;3944.0000000;504326
LKOH;D;04/07/22;00:00;3946.0000000;4095.0000000;3944.0000000;3949.5000000;420895
LKOH;D;05/07/22;00:00;3960.0000000;4048.0000000;3905.0000000;4015.0000000;442337
LKOH;D;06/07/22;00:00;4000.0000000;4150.0000000;3945.0000000;3962.0000000;602112
LKOH;D;07/07/22;00:00;3965.0000000;4010.0000000;3940.0000000;3956.0000000;339066
LKOH;D;08/07/22;00:00;3957.0000000;3980.0000000;3902.5000000;3911.0000000;359269
LKOH;D;11/07/22;00:00;3901.0000000;3920.0000000;3802.5000000;3848.5000000;538294
LKOH;D;12/07/22;00:00;3829.0000000;3846.0000000;3713.0000000;3752.0000000;501948
LKOH;D;13/07/22;00:00;3756.5000000;3767.0000000;3619.0000000;3645.5000000;585122
LKOH;D;14/07/22;00:00;3645.0000000;3710.0000000;3551.0000000;3608.0000000;609273
LKOH;D;15/07/22;00:00;3632.0000000;3710.0000000;3580.0000000;3709.0000000;459527
LKOH;D;18/07/22;00:00;3721.5000000;3777.0000000;3613.0000000;3645.0000000;383975
LKOH;D;19/07/22;00:00;3647.0000000;3654.5000000;3567.0000000;3600.0000000;306593
LKOH;D;20/07/22;00:00;3601.5000000;3664.0000000;3556.5000000;3580.0000000;349938
LKOH;D;21/07/22;00:00;3577.0000000;3577.5000000;3482.5000000;3539.5000000;484571
LKOH;D;22/07/22;00:00;3553.0000000;3688.0000000;3551.0000000;3688.0000000;574446
LKOH;D;25/07/22;00:00;3672.5000000;3709.5000000;3637.0000000;3669.0000000;369214
LKOH;D;26/07/22;00:00;3694.0000000;3825.0000000;3675.5000000;3825.0000000;543455
LKOH;D;27/07/22;00:00;3837.5000000;3878.0000000;3810.0000000;3847.5000000;486820
LKOH;D;28/07/22;00:00;3870.0000000;3885.0000000;3770.0000000;3831.0000000;422581
LKOH;D;29/07/22;00:00;3830.0000000;3880.0000000;3809.5000000;3877.0000000;275835
LKOH;D;01/08/22;00:00;3883.0000000;4030.0000000;3825.5000000;3931.0000000;1009710
LKOH;D;02/08/22;00:00;3930.5000000;3965.5000000;3795.0000000;3823.0000000;584584
LKOH;D;03/08/22;00:00;3823.0000000;3855.0000000;3784.0000000;3799.0000000;397722
LKOH;D;04/08/22;00:00;3799.0000000;3816.0000000;3712.0000000;3720.0000000;374174
LKOH;D;05/08/22;00:00;3722.0000000;3746.0000000;3659.5000000;3679.5000000;378870
LKOH;D;08/08/22;00:00;3780.0000000;3819.0000000;3720.0000000;3720.0000000;354293
LKOH;D;09/08/22;00:00;3721.0000000;3895.0000000;3701.5000000;3895.0000000;456155
LKOH;D;10/08/22;00:00;3895.5000000;3910.0000000;3825.0000000;3890.0000000;451261
LKOH;D;11/08/22;00:00;3895.5000000;3963.0000000;3875.0000000;3925.0000000;499631
LKOH;D;12/08/22;00:00;3936.0000000;3979.0000000;3901.0000000;3940.5000000;398604
LKOH;D;15/08/22;00:00;3942.0000000;4005.0000000;3904.5000000;3959.0000000;343918
LKOH;D;16/08/22;00:00;3976.5000000;4025.0000000;3936.0000000;4018.0000000;430849
LKOH;D;17/08/22;00:00;4022.0000000;4044.0000000;3907.0000000;3907.0000000;501586
LKOH;D;18/08/22;00:00;3907.0000000;3942.0000000;3878.0000000;3920.0000000;320632
LKOH;D;19/08/22;00:00;3935.5000000;3974.0000000;3894.0000000;3972.0000000;378100
LKOH;D;22/08/22;00:00;3968.0000000;4028.5000000;3944.5000000;4017.0000000;395759
LKOH;D;23/08/22;00:00;4023.0000000;4099.0000000;4016.0000000;4098.0000000;400005
LKOH;D;24/08/22;00:00;4104.0000000;4128.0000000;4066.0000000;4117.0000000;305387
LKOH;D;25/08/22;00:00;4122.5000000;4143.5000000;4047.0000000;4055.0000000;402007
LKOH;D;26/08/22;00:00;4060.0000000;4115.0000000;4046.5000000;4115.0000000;279717
LKOH;D;29/08/22;00:00;4110.5000000;4207.0000000;4088.5000000;4186.0000000;450055
LKOH;D;30/08/22;00:00;4197.5000000;4220.0000000;4120.0000000;4140.0000000;492383
LKOH;D;31/08/22;00:00;4290.0000000;4300.0000000;4161.5000000;4270.0000000;1275668
LKOH;D;01/09/22;00:00;4250.5000000;4773.0000000;4221.0000000;4722.0000000;2447831
LKOH;D;02/09/22;00:00;4661.0000000;4714.5000000;4556.0000000;4595.0000000;1752377
LKOH;D;05/09/22;00:00;4620.0000000;4690.0000000;4483.0000000;4658.0000000;1124415
LKOH;D;06/09/22;00:00;4660.0000000;4666.5000000;4410.5000000;4545.0000000;1090300
LKOH;D;07/09/22;00:00;4542.0000000;4542.0000000;4420.0000000;4420.0000000;805353
LKOH;D;08/09/22;00:00;4400.0000000;4432.5000000;4376.0000000;4410.0000000;423825
LKOH;D;09/09/22;00:00;4429.5000000;4500.0000000;4401.5000000;4470.0000000;514328
LKOH;D;12/09/22;00:00;4460.0000000;4591.5000000;4426.5000000;4560.0000000;617887
LKOH;D;13/09/22;00:00;4570.0000000;4588.5000000;4510.0000000;4542.5000000;410899
LKOH;D;14/09/22;00:00;4532.0000000;4548.0000000;4403.5000000;4472.0000000;794850
LKOH;D;15/09/22;00:00;4470.5000000;4558.0000000;4436.0000000;4530.0000000;603254
LKOH;D;16/09/22;00:00;4537.5000000;4580.0000000;4475.0000000;4519.0000000;477618
LKOH;D;19/09/22;00:00;4520.0000000;4548.0000000;4445.0000000;4496.0000000;349836
LKOH;D;20/09/22;00:00;4477.0000000;4494.0000000;3830.0000000;4055.0000000;2617746
LKOH;D;21/09/22;00:00;3622.5000000;4044.0000000;3622.5000000;3955.0000000;1473839
LKOH;D;22/09/22;00:00;3951.5000000;4095.5000000;3951.5000000;4011.0000000;729792
LKOH;D;23/09/22;00:00;4014.0000000;4037.0000000;3875.0000000;3948.5000000;952243
LKOH;D;26/09/22;00:00;3856.0000000;3882.0000000;3605.5000000;3708.0000000;1474555
LKOH;D;27/09/22;00:00;3786.5000000;3924.0000000;3715.0000000;3865.0000000;817686
LKOH;D;28/09/22;00:00;3839.5000000;3967.0000000;3806.5000000;3907.5000000;659043
LKOH;D;29/09/22;00:00;3942.0000000;3958.0000000;3809.0000000;3882.5000000;752363
LKOH;D;30/09/22;00:00;3897.5000000;4088.0000000;3750.0000000;3965.0000000;851600
LKOH;D;03/10/22;00:00;3980.0000000;4092.0000000;3912.5000000;4077.0000000;543431
LKOH;D;04/10/22;00:00;4098.0000000;4140.0000000;3961.5000000;4094.0000000;672413
LKOH;D;05/10/22;00:00;4086.0000000;4189.0000000;4000.0000000;4102.5000000;827000
LKOH;D;06/10/22;00:00;4116.0000000;4158.0000000;4010.0000000;4041.0000000;472546
LKOH;D;07/10/22;00:00;4024.0000000;4030.0000000;3850.0000000;3875.0000000;576064
LKOH;D;10/10/22;00:00;3778.0000000;4069.0000000;3757.0000000;4035.0000000;824990
LKOH;D;11/10/22;00:00;4040.0000000;4188.0000000;4012.5000000;4170.0000000;664524
LKOH;D;12/10/22;00:00;4184.0000000;4280.0000000;4135.0000000;4149.0000000;796900
LKOH;D;13/10/22;00:00;4150.0000000;4261.5000000;4118.0000000;4185.5000000;635612
LKOH;D;14/10/22;00:00;4199.0000000;4203.0000000;4090.0000000;4139.0000000;484858
LKOH;D;17/10/22;00:00;4150.0000000;4220.0000000;4113.0000000;4212.5000000;515136
LKOH;D;18/10/22;00:00;4250.0000000;4359.0000000;4207.0000000;4240.0000000;759619
LKOH;D;19/10/22;00:00;4211.0000000;4277.0000000;4106.5000000;4204.5000000;931135
LKOH;D;20/10/22;00:00;4215.0000000;4400.0000000;4180.5000000;4380.5000000;1048956
LKOH;D;21/10/22;00:00;4399.0000000;4462.0000000;4350.5000000;4433.0000000;851650
LKOH;D;24/10/22;00:00;4474.0000000;4491.0000000;4385.5000000;4439.5000000;629383
LKOH;D;25/10/22;00:00;4465.0000000;4579.5000000;4436.0000000;4569.5000000;649858
LKOH;D;26/10/22;00:00;4574.0000000;4624.0000000;4512.5000000;4613.5000000;667627
LKOH;D;27/10/22;00:00;4623.5000000;4746.5000000;4592.0000000;4724.0000000;788125
LKOH;D;28/10/22;00:00;4712.0000000;4800.0000000;4516.0000000;4700.5000000;2322687
LKOH;D;31/10/22;00:00;4730.0000000;4765.0000000;4659.0000000;4695.5000000;641281
LKOH;D;01/11/22;00:00;4725.0000000;4729.5000000;4660.0000000;4700.0000000;340130
LKOH;D;02/11/22;00:00;4710.0000000;4788.0000000;4626.5000000;4670.0000000;999164
LKOH;D;03/11/22;00:00;4671.0000000;4687.0000000;4620.0000000;4687.0000000;554884
LKOH;D;07/11/22;00:00;4715.0000000;4732.0000000;4695.0000000;4723.5000000;678096
LKOH;D;08/11/22;00:00;4723.5000000;4725.0000000;4688.0000000;4697.5000000;340660
LKOH;D;09/11/22;00:00;4697.5000000;4713.0000000;4600.0000000;4632.0000000;482655
LKOH;D;10/11/22;00:00;4633.5000000;4694.5000000;4625.5000000;4681.0000000;482801
LKOH;D;11/11/22;00:00;4690.0000000;4694.0000000;4648.5000000;4670.0000000;368040
LKOH;D;14/11/22;00:00;4681.0000000;4684.5000000;4654.0000000;4658.5000000;369108
LKOH;D;15/11/22;00:00;4660.0000000;4676.0000000;4427.0000000;4565.0000000;857314
LKOH;D;16/11/22;00:00;4596.0000000;4670.0000000;4576.5000000;4661.5000000;415157
LKOH;D;17/11/22;00:00;4662.0000000;4666.0000000;4602.0000000;4621.0000000;260075
LKOH;D;18/11/22;00:00;4583.5000000;4641.0000000;4583.5000000;4623.0000000;248612
LKOH;D;21/11/22;00:00;4625.0000000;4625.0000000;4555.0000000;4605.5000000;419374
LKOH;D;22/11/22;00:00;4607.5000000;4646.5000000;4581.0000000;4618.0000000;324843
LKOH;D;23/11/22;00:00;4625.0000000;4719.0000000;4610.0000000;4679.0000000;611217
LKOH;D;24/11/22;00:00;4680.0000000;4707.0000000;4653.0000000;4664.0000000;220840
LKOH;D;25/11/22;00:00;4665.0000000;4678.5000000;4635.0000000;4669.0000000;234101
LKOH;D;28/11/22;00:00;4646.5000000;4657.0000000;4590.0000000;4624.0000000;456997
LKOH;D;29/11/22;00:00;4631.5000000;4648.0000000;4595.0000000;4602.0000000;455913
LKOH;D;30/11/22;00:00;4604.5000000;4618.0000000;4584.0000000;4614.5000000;335321
LKOH;D;01/12/22;00:00;4618.0000000;4623.5000000;4572.5000000;4599.5000000;322657
LKOH;D;02/12/22;00:00;4590.0000000;4598.0000000;4574.0000000;4577.5000000;320122
LKOH;D;05/12/22;00:00;4589.5000000;4649.0000000;4575.0000000;4619.0000000;914243
LKOH;D;06/12/22;00:00;4632.5000000;4633.0000000;4586.0000000;4603.5000000;435963
LKOH;D;07/12/22;00:00;4611.0000000;4612.0000000;4580.0000000;4592.5000000;263182
LKOH;D;08/12/22;00:00;4600.0000000;4602.0000000;4565.0000000;4578.0000000;284096
LKOH;D;09/12/22;00:00;4583.5000000;4586.0000000;4570.0000000;4583.0000000;224280
LKOH;D;12/12/22;00:00;4593.0000000;4607.0000000;4575.0000000;4583.5000000;324101
LKOH;D;13/12/22;00:00;4595.0000000;4595.0000000;4560.0000000;4577.5000000;411238
LKOH;D;14/12/22;00:00;4579.0000000;4604.0000000;4560.0000000;4590.5000000;557335
LKOH;D;15/12/22;00:00;4590.5000000;4599.5000000;4511.0000000;4521.0000000;721518
LKOH;D;16/12/22;00:00;4525.0000000;4590.0000000;4501.0000000;4580.0000000;632828
LKOH;D;19/12/22;00:00;4585.0000000;4625.0000000;4530.5000000;4625.0000000;1252262
LKOH;D;20/12/22;00:00;4146.0000000;4146.0000000;3883.5000000;4076.0000000;1869037
LKOH;D;21/12/22;00:00;4085.0000000;4095.0000000;3997.0000000;4040.5000000;697331
LKOH;D;22/12/22;00:00;4050.0000000;4058.5000000;4017.0000000;4027.5000000;426735
LKOH;D;23/12/22;00:00;4022.0000000;4024.5000000;3985.0000000;4010.5000000;412953
LKOH;D;26/12/22;00:00;4014.0000000;4047.0000000;4000.0000000;4010.0000000;379388
LKOH;D;27/12/22;00:00;4020.0000000;4035.0000000;4011.0000000;4028.5000000;391901
LKOH;D;28/12/22;00:00;4033.0000000;4040.0000000;4010.0000000;4015.5000000;374687
LKOH;D;29/12/22;00:00;4019.0000000;4035.0000000;4015.5000000;4022.0000000;273701
LKOH;D;30/12/22;00:00;4029.5000000;4088.0000000;4022.5000000;4069.5000000;453881
LKOH;D;03/01/23;00:00;4082.0000000;4139.0000000;4075.5000000;4123.5000000;319378
LKOH;D;04/01/23;00:00;4124.0000000;4165.5000000;4090.0000000;4116.0000000;404857
LKOH;D;05/01/23;00:00;4121.0000000;4127.0000000;4081.5000000;4087.0000000;175380
LKOH;D;06/01/23;00:00;4088.0000000;4118.0000000;4085.0000000;4089.0000000;239592
LKOH;D;09/01/23;00:00;4105.0000000;4123.0000000;4093.0000000;4110.0000000;355072
LKOH;D;10/01/23;00:00;4100.0000000;4104.0000000;4063.5000000;4079.0000000;286426
LKOH;D;11/01/23;00:00;4079.5000000;4099.0000000;4065.5000000;4090.5000000;263948
LKOH;D;12/01/23;00:00;4091.0000000;4094.0000000;4071.0000000;4078.5000000;173973
LKOH;D;13/01/23;00:00;4079.0000000;4090.0000000;4068.0000000;4074.0000000;222545
LKOH;D;16/01/23;00:00;4078.5000000;4096.5000000;4045.0000000;4052.0000000;462722
LKOH;D;17/01/23;00:00;4054.0000000;4060.5000000;4015.0000000;4025.0000000;326109
LKOH;D;18/01/23;00:00;4038.0000000;4049.0000000;4012.0000000;4021.0000000;269871
LKOH;D;19/01/23;00:00;4019.5000000;4020.0000000;3974.0000000;3981.0000000;413926
LKOH;D;20/01/23;00:00;3983.5000000;3995.0000000;3925.0000000;3944.0000000;382012
LKOH;D;23/01/23;00:00;3950.0000000;3979.5000000;3944.5000000;3972.5000000;339589
LKOH;D;24/01/23;00:00;3986.0000000;3990.0000000;3930.5000000;3942.5000000;295072
LKOH;D;25/01/23;00:00;3945.5000000;3960.0000000;3900.5000000;3923.5000000;541599
LKOH;D;26/01/23;00:00;3924.0000000;3935.0000000;3901.5000000;3911.0000000;325699
LKOH;D;27/01/23;00:00;3911.0000000;3920.0000000;3892.5000000;3917.0000000;473069
LKOH;D;30/01/23;00:00;3929.0000000;3954.0000000;3917.0000000;3947.5000000;319695
LKOH;D;31/01/23;00:00;3947.5000000;3972.5000000;3925.5000000;3955.0000000;377214
LKOH;D;01/02/23;00:00;3959.5000000;3989.0000000;3935.0000000;3955.5000000;354282
LKOH;D;02/02/23;00:00;3955.5000000;3960.0000000;3900.5000000;3918.5000000;567575
LKOH;D;03/02/23;00:00;3917.5000000;3920.0000000;3880.0000000;3907.5000000;550188
LKOH;D;06/02/23;00:00;3910.0000000;3946.5000000;3902.0000000;3941.0000000;411987
LKOH;D;07/02/23;00:00;3951.0000000;3977.0000000;3931.0000000;3968.0000000;388976
LKOH;D;08/02/23;00:00;3978.0000000;3998.5000000;3903.0000000;3930.5000000;532879
LKOH;D;09/02/23;00:00;3949.0000000;3960.0000000;3907.5000000;3914.0000000;294748
LKOH;D;10/02/23;00:00;3915.0000000;3969.5000000;3903.5000000;3921.5000000;314135
LKOH;D;13/02/23;00:00;3940.0000000;3948.0000000;3911.0000000;3928.5000000;280972
LKOH;D;14/02/23;00:00;3930.0000000;3937.0000000;3905.0000000;3914.5000000;287305
LKOH;D;15/02/23;00:00;3903.0000000;3906.0000000;3800.0000000;3829.0000000;699575
LKOH;D;16/02/23;00:00;3840.0000000;3873.5000000;3811.5000000;3830.0000000;340246
LKOH;D;17/02/23;00:00;3829.0000000;3860.0000000;3802.5000000;3840.0000000;249831
LKOH;D;20/02/23;00:00;3846.0000000;3927.5000000;3804.0000000;3905.0000000;450825
LKOH;D;21/02/23;00:00;3912.0000000;3950.0000000;3901.5000000;3914.5000000;373178
LKOH;D;22/02/23;00:00;3915.5000000;3925.0000000;3873.0000000;3909.5000000;195478
LKOH;D;24/02/23;00:00;3916.0000000;3925.0000000;3880.0000000;3901.0000000;123577
LKOH;D;27/02/23;00:00;3884.5000000;3920.0000000;3881.5000000;3903.0000000;316428
LKOH;D;28/02/23;00:00;3905.5000000;4021.0000000;3903.0000000;3990.0000000;1173447
LKOH;D;01/03/23;00:00;4012.0000000;4060.0000000;3978.0000000;4056.0000000;826499
LKOH;D;02/03/23;00:00;4056.5000000;4078.0000000;3966.0000000;4004.0000000;1011664
LKOH;D;03/03/23;00:00;4003.0000000;4048.0000000;4001.5000000;4030.5000000;466591
LKOH;D;06/03/23;00:00;4048.0000000;4129.0000000;4045.5000000;4111.5000000;764914
LKOH;D;07/03/23;00:00;4115.5000000;4138.0000000;4090.0000000;4125.0000000;445473
LKOH;D;09/03/23;00:00;4124.5000000;4136.0000000;4099.0000000;4105.0000000;368232
LKOH;D;10/03/23;00:00;4088.0000000;4111.0000000;4035.0000000;4085.0000000;409316
LKOH;D;13/03/23;00:00;4092.5000000;4120.0000000;4039.0000000;4066.0000000;457920
LKOH;D;14/03/23;00:00;4059.5000000;4095.0000000;4044.0000000;4063.0000000;362937
LKOH;D;15/03/23;00:00;4077.0000000;4079.0000000;4009.0000000;4022.0000000;539062
LKOH;D;16/03/23;00:00;4013.0000000;4092.0000000;4011.0000000;4084.0000000;627095
LKOH;D;17/03/23;00:00;4094.5000000;4140.0000000;4073.0000000;4111.5000000;921050
LKOH;D;20/03/23;00:00;4126.0000000;4247.5000000;4090.5000000;4228.5000000;960037
LKOH;D;21/03/23;00:00;4230.5000000;4287.5000000;4167.5000000;4216.5000000;885563
LKOH;D;22/03/23;00:00;4215.0000000;4254.0000000;4184.0000000;4192.5000000;419319
LKOH;D;23/03/23;00:00;4198.0000000;4215.0000000;4159.0000000;4177.5000000;373050
LKOH;D;24/03/23;00:00;4179.0000000;4221.0000000;4158.0000000;4206.5000000;242163
LKOH;D;27/03/23;00:00;4230.0000000;4343.5000000;4217.0000000;4322.0000000;586095
LKOH;D;28/03/23;00:00;4332.0000000;4350.5000000;4271.0000000;4320.0000000;490009
LKOH;D;29/03/23;00:00;4325.0000000;4360.0000000;4294.0000000;4342.0000000;421081
LKOH;D;30/03/23;00:00;4349.5000000;4388.5000000;4320.0000000;4382.5000000;440052
LKOH;D;31/03/23;00:00;4380.0000000;4389.0000000;4280.5000000;4352.5000000;674414
LKOH;D;03/04/23;00:00;4491.0000000;4508.5000000;4422.0000000;4473.5000000;1115827
LKOH;D;04/04/23;00:00;4490.0000000;4575.5000000;4476.5000000;4510.5000000;916823
LKOH;D;05/04/23;00:00;4506.0000000;4545.0000000;4460.0000000;4540.0000000;557591
LKOH;D;06/04/23;00:00;4543.0000000;4623.5000000;4475.5000000;4585.0000000;936992
LKOH;D;07/04/23;00:00;4610.5000000;4638.5000000;4520.0000000;4637.0000000;640089
LKOH;D;10/04/23;00:00;4636.0000000;4661.0000000;4620.0000000;4650.5000000;601426
LKOH;D;11/04/23;00:00;4651.0000000;4689.0000000;4575.0000000;4620.0000000;897988
LKOH;D;12/04/23;00:00;4666.5000000;4728.5000000;4630.0000000;4670.0000000;934788
LKOH;D;13/04/23;00:00;4686.0000000;4686.0000000;4590.0000000;4612.5000000;902928
LKOH;D;14/04/23;00:00;4612.5000000;4629.0000000;4553.5000000;4618.0000000;955355
LKOH;D;17/04/23;00:00;4660.0000000;4670.0000000;4629.5000000;4640.0000000;661039
LKOH;D;18/04/23;00:00;4649.0000000;4658.0000000;4583.5000000;4599.5000000;885244
LKOH;D;19/04/23;00:00;4600.0000000;4609.5000000;4528.0000000;4539.5000000;1232304
LKOH;D;20/04/23;00:00;4540.0000000;4794.5000000;4462.0000000;4746.0000000;3660077
LKOH;D;21/04/23;00:00;4759.5000000;4776.5000000;4711.0000000;4729.5000000;852949
LKOH;D;24/04/23;00:00;4728.0000000;4750.0000000;4692.5000000;4710.5000000;529665
LKOH;D;25/04/23;00:00;4713.0000000;4720.0000000;4678.0000000;4689.0000000;391428
LKOH;D;26/04/23;00:00;4695.0000000;4706.0000000;4627.5000000;4659.0000000;646371
LKOH;D;27/04/23;00:00;4661.0000000;4710.5000000;4655.0000000;4700.0000000;510329
LKOH;D;28/04/23;00:00;4708.5000000;4710.0000000;4641.5000000;4674.5000000;540156
LKOH;D;02/05/23;00:00;4680.0000000;4705.0000000;4552.0000000;4581.0000000;856170
LKOH;D;03/05/23;00:00;4580.5000000;4638.0000000;4491.0000000;4508.5000000;1106871
LKOH;D;04/05/23;00:00;4522.0000000;4564.5000000;4512.5000000;4547.5000000;490588
LKOH;D;05/05/23;00:00;4547.5000000;4557.5000000;4501.5000000;4509.0000000;433125
LKOH;D;08/05/23;00:00;4525.0000000;4599.5000000;4517.5000000;4564.5000000;362489
LKOH;D;10/05/23;00:00;4560.0000000;4716.0000000;4559.0000000;4716.0000000;1002893
LKOH;D;11/05/23;00:00;4725.0000000;4849.5000000;4681.0000000;4788.5000000;2367149
LKOH;D;12/05/23;00:00;4800.5000000;4842.5000000;4751.0000000;4819.0000000;971091
LKOH;D;15/05/23;00:00;4840.0000000;5055.0000000;4838.0000000;5045.5000000;1869815
LKOH;D;16/05/23;00:00;5065.0000000;5120.0000000;5020.5000000;5086.0000000;1482216
LKOH;D;17/05/23;00:00;5094.5000000;5120.0000000;5060.5000000;5097.0000000;690693
LKOH;D;18/05/23;00:00;5111.0000000;5120.0000000;5070.0000000;5075.0000000;663024
LKOH;D;19/05/23;00:00;5070.0000000;5078.5000000;5013.0000000;5078.5000000;668952
LKOH;D;22/05/23;00:00;5110.5000000;5116.0000000;5057.0000000;5090.0000000;465301
LKOH;D;23/05/23;00:00;5094.0000000;5174.0000000;5065.0000000;5173.0000000;929688
LKOH;D;24/05/23;00:00;5183.0000000;5215.0000000;5142.0000000;5192.0000000;951502
LKOH;D;25/05/23;00:00;5197.0000000;5209.0000000;5160.5000000;5203.5000000;858188
LKOH;D;26/05/23;00:00;5206.0000000;5298.5000000;5203.0000000;5296.5000000;977901
